station_index,latitude,longitude,date_time,time_zone,aqi,city_name,city_url,dominant_pollution,pollution_co,pollution_dew,pollution_h,pollution_o3,pollution_p,pollution_pm10,pollution_pm25,pollution_r,pollution_so2,pollution_t
9649,38.166,114.565,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/hebei/shijiazhuangshi/zhengdingxiangonganxiaofangdadui,,pm25,4.6,,,17.1,,39,55,,2.6,
9650,37.881,114.651,2019-10-06 12:00:00,+08:00,78,https://aqicn.org/city/hebei/shijiazhuangshi/luanchengliuzhong,,pm25,5.5,8.3,64.2,9.8,1017.6,56,78,,6.6,
9651,37.9,114.635,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/shijiazhuangshi/luanchengquhuanbaoju,,pm25,5.4,8.3,64.2,8.2,1017.6,50,76,,5.1,
9652,38.428,114.546,2019-10-06 12:00:00,+08:00,93,https://aqicn.org/city/hebei/shijiazhuangshi/xingtangqimingzhongxue,,pm25,7.8,,,8.6,,63,93,,7.1,
9653,38.302,114.386,2019-10-06 12:00:00,+08:00,95,https://aqicn.org/city/hebei/shijiazhuangshi/lingshouxianshichangguanliju,,pm25,4.5,,,11.4,,55,95,,6.6,
9654,37.614,114.621,2019-10-06 12:00:00,+08:00,74,https://aqicn.org/city/hebei/shijiazhuangshi/gaoyizhenzhengfu,,pm25,5.7,8.3,64.2,14.7,1017.6,20,74,,5.6,
9655,38.181,115.184,2019-10-06 12:00:00,+08:00,68,https://aqicn.org/city/hebei/shijiazhuangshi/shenzehualidalou,,pm25,4.9,,,23.6,,34,68,,3.6,
9656,37.685,114.39,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/shijiazhuangshi/zanhuangzhongxue,,pm25,4.9,8.3,64.2,18.7,1017.6,35,70,,4.1,
9657,38.173,114.958,2019-10-06 12:00:00,+08:00,87,https://aqicn.org/city/hebei/shijiazhuangshi/wujiweijiju,,pm25,6.3,,,20.4,,50,87,,4.1,
9658,38.248,114.196,2019-10-06 12:00:00,+08:00,104,https://aqicn.org/city/hebei/shijiazhuangshi/pingshanxianxianzhengfu,,pm25,6,8.3,64.2,3.7,1017.6,59,104,,4.6,
9659,37.772,114.529,2019-10-06 12:00:00,+08:00,63,https://aqicn.org/city/hebei/shijiazhuangshi/yuanshixianqixiangju,,pm25,4,8.3,64.2,17.1,1017.6,49,63,,5.6,
9660,37.756,114.77,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianxianzhengfu,,pm25,3.2,8.3,64.2,17.5,1017.6,34,76,,3.1,
9661,37.747,114.774,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/shijiazhuangshi/zhaoxianwenguangxinju,,pm25,4.8,8.3,64.2,17.1,1017.6,38,85,,4.1,
9662,38.015,114.85,2019-10-06 12:00:00,+08:00,78,https://aqicn.org/city/hebei/shijiazhuangshi/gaochengbazhong,,pm25,4.7,,,13,,57,78,,5.6,
9663,38.033,115.038,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/shijiazhuangshi/jinzhoushirenminzhengfu,,pm25,5.8,,,17.9,,50,61,,5.6,
9664,38.374,114.691,2019-10-06 12:00:00,+08:00,99,https://aqicn.org/city/hebei/shijiazhuangshi/xinleshiyanxuexiao,,pm25,4.5,,,9,,44,99,,5.1,
9665,38.355,114.689,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/shijiazhuangshi/xinleshiweishengju,,pm25,3.3,,,8.6,,52,70,,3.6,
9666,38.098,114.325,2019-10-06 12:00:00,+08:00,99,https://aqicn.org/city/hebei/shijiazhuangshi/luquanzhujianju,,pm25,5,8.3,64.2,2.5,1017.6,51,99,,5.6,
9667,38.083,114.324,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/shijiazhuangshi/luquanquhuanbaoju,,pm25,3.7,8.3,64.2,4.9,1017.6,50,76,,5.1,
9668,38.023,114.843,2019-10-06 12:00:00,+08:00,93,https://aqicn.org/city/hebei/shijiazhuangshi/gaochengshihuanbaoju,,pm25,3.5,,,8.6,,57,93,,4.1,
9669,37.933,115.201,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/xinjishi/xinjichengguandadui,,pm25,6.4,,,19.5,,25,61,,10.2,
9670,37.928,115.221,2019-10-06 12:00:00,+08:00,74,https://aqicn.org/city/hebei/xinjishi/xinjicaiyouwuchang,,pm25,6.6,,,20.4,,51,74,,7.1,
9671,40.958,117.793,2019-10-06 12:00:00,+08:00,99,https://aqicn.org/city/hebei/chengdeshi/shuangluanquxingzhengzhongxin,,pm25,23.9,1.7,47.1,9.4,976.1,59,99,99.2,40.6,12.7
9672,40.551,117.66,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/chengdeshi/binheluxiaoxue,,pm25,2.7,1.7,47.1,31.7,976.1,15,46,99.2,6.1,12.7
9673,40.782,118.184,2019-10-06 12:00:00,+08:00,27,https://aqicn.org/city/hebei/chengdeshi/chengdexianhedaoguanlizhan,,pm10,7.5,1.7,47.1,11.8,976.1,27,17,99.2,6.1,12.7
9674,40.414,117.49,2019-10-06 12:00:00,+08:00,30,https://aqicn.org/city/hebei/chengdeshi/xinglongxianhuanbaoju,,o3,3.1,,,30.1,,4,17,,2.6,
9675,41.006,118.68,2019-10-06 12:00:00,+08:00,22,https://aqicn.org/city/hebei/chengdeshi/pingquanchengxixiaoxue,,o3,4.2,1.7,47.1,22,976.1,14,13,99.2,5.1,12.7
9676,40.925,117.329,2019-10-06 12:00:00,+08:00,34,https://aqicn.org/city/hebei/chengdeshi/luanpingxianzhijiaozhongxin,,pm25,3.7,1.7,47.1,25.6,976.1,20,34,99.2,3.1,12.7
9677,41.326,117.734,2019-10-06 12:00:00,+08:00,30,https://aqicn.org/city/hebei/chengdeshi/longhuaxianzhijiaozhongxin,,pm10,3.3,1.7,47.1,10.2,976.1,30,21,99.2,7.1,12.7
9678,41.231,116.64,2019-10-06 12:00:00,+08:00,22,https://aqicn.org/city/hebei/chengdeshi/fengningxianhuanbaoju,,o3,2.9,,51.1,22,939.7,4,13,,4.1,11.8
9679,40.596,118.468,2019-10-06 12:00:00,+08:00,37,https://aqicn.org/city/hebei/chengdeshi/kuanchengjingchengjituan,,pm10,11.9,0.8,38,22.8,996.9,37,13,99.2,6.6,
9680,41.949,117.756,2019-10-06 12:00:00,+08:00,23,https://aqicn.org/city/hebei/chengdeshi/weichangzilaishuigongsi,,o3,3.2,-0.5,45,23.2,922.2,7,13,0.9,7.1,
9681,40.795,114.892,2019-10-06 12:00:00,+08:00,30,https://aqicn.org/city/hebei/zhangjiakoushi/yanchang,,pm25,3,-0.2,45,19.1,935.6,20,30,0.3,3.1,11.3
9682,40.496,115.267,2018-08-16 13:00:00,+08:00,59,http://aqicn.org/?city=Hebei/%E5%BC%A0%E5%AE%B6%E5%8F%A3%E5%B8%82/%5B%E8%B0%83%E8%AF%95%E4%B8%AD%5D%E4%B8%8B%E8%8A%B1%E5%9B%AD%E7%8E%89%E5%A2%85%E6%B9%BE%28%2A%29,,o3,2,,39,59.1,1014,18,38,,1.1,26
9683,41.155,114.725,2019-10-06 12:00:00,+08:00,41,https://aqicn.org/city/hebei/zhangjiakoushi/renminguangbodiantaizhangbeizhuanbotai,,o3,8.7,-0.2,45,41.1,935.6,7,21,0.3,5.1,11.3
9684,41.861,114.594,2019-10-06 12:00:00,+08:00,28,https://aqicn.org/city/hebei/zhangjiakoushi/kangbaoxianrenminyiyuan,,o3,3.3,-2.2,45.1,28.1,,24,13,99.1,3.1,9.1
9685,41.668,115.666,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/hebei/zhangjiakoushi/guyuandiyizhongxue,,pm25,12.1,-1.5,38.1,26.4,882.6,33,59,0.3,5.6,12.4
9686,41.09,113.979,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/hebei/zhangjiakoushi/shangyixiandierzhongxue,,pm25,10.6,0.5,57.9,29.3,864.2,19,55,0.9,5.1,8.3
9687,39.856,114.576,2019-10-06 12:00:00,+08:00,34,https://aqicn.org/city/hebei/zhangjiakoushi/weixianyuhuanggexi,,pm25,3.1,6.3,69.9,21.2,,12,34,1.6,5.6,11.6
9688,40.103,114.143,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/hebei/zhangjiakoushi/yangyuanxianrenminzhengfu,,pm25,4.6,6.3,69.9,26.9,,23,42,1.6,8.7,11.6
9689,40.678,114.403,2019-10-06 12:00:00,+08:00,40,https://aqicn.org/city/hebei/zhangjiakoushi/huaianxianchaigoubaodiyizhongxue,,pm10,4.5,-0.2,45,19.5,935.6,40,21,0.3,9.2,11.3
9690,40.774,114.726,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/hebei/zhangjiakoushi/wanquandisanchujizhongxue,,pm25,5.8,-0.2,45,16.7,935.6,29,57,0.3,7.1,11.3
9691,40.419,115.503,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/zhangjiakoushi/huailaixianwanyuewenhuaguan,,pm25,3.7,,,14.3,,25,46,,4.6,
9692,40.371,115.229,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/hebei/zhangjiakoushi/zhuoluyataijiankangcheng,,pm25,9.1,1.9,49.1,16.7,961.8,35,50,1.4,11.7,12.3
9693,40.913,115.843,2019-10-06 12:00:00,+08:00,21,https://aqicn.org/city/hebei/zhangjiakoushi/chichengxianyufuzhuangyuanxiaoqu,,o3,4,1.9,49.1,21.2,961.8,18,13,1.4,3.1,12.3
9694,40.98,115.29,2019-10-06 12:00:00,+08:00,34,https://aqicn.org/city/hebei/zhangjiakoushi/chongliqingshaonianhuodongzhongxin,,o3,2.9,-0.2,45,33.8,935.6,10,13,0.3,4.6,11.3
9695,39.936,119.607,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/qinhuangdaoshi/wenmingli,,pm25,3.7,0.8,38,26,996.9,22,61,99.2,6.6,
9696,39.977,119.77,2019-10-06 12:00:00,+08:00,25,https://aqicn.org/city/hebei/qinhuangdaoshi/shanhaiguanquzhengfu,,o3,2.7,0.8,38,25.2,996.9,12,17,99.2,2.6,
9697,39.828,119.526,2019-10-06 12:00:00,+08:00,34,https://aqicn.org/city/hebei/qinhuangdaoshi/beidaihehuanbaoju,,pm25,4.3,,34,24.4,,12,34,,8.7,18.1
9698,39.818,119.479,2019-10-06 12:00:00,+08:00,25,https://aqicn.org/city/hebei/qinhuangdaoshi/beidaihequweilaoganbuju,,pm25,3.5,,34,22,,24,25,,7.6,18.1
9699,40.411,118.946,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/hebei/qinhuangdaoshi/qinglongxianzhijiaozhongxin,,pm25,4.6,0.8,38,29.7,996.9,16,50,99.2,2.1,
9700,39.734,119.177,2019-10-06 12:00:00,+08:00,30,https://aqicn.org/city/hebei/qinhuangdaoshi/changlihuaxiajiuzhuang,,o3,5.9,,34,29.7,,17,17,,6.1,18.1
9701,39.871,119.249,2019-10-06 12:00:00,+08:00,35,https://aqicn.org/city/hebei/qinhuangdaoshi/funingqudiyizhongxue,,pm10,6.5,,34,26.4,,35,13,,4.6,18.1
9702,39.889,118.901,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/qinhuangdaoshi/lulongxianwenguangxinju,,pm25,9.8,,34,19.9,,47,61,,6.6,18.1
9703,39.722,118.446,2018-08-16 13:00:00,+08:00,80,http://aqicn.org/?city=Hebei/%E5%94%90%E5%B1%B1%E5%B8%82/%5B%E8%B0%83%E8%AF%95%E4%B8%AD%5D%E5%BB%BA%E6%9D%90%E6%A5%BC%E5%B0%8F%E5%8C%BA%28%2A%29,,pm25,3,,48,38.2,1013,30,80,,5.6,30
9704,39.742,118.444,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/hebei/tangshanshi/shuiyunhuayuan,,pm25,26.4,3.5,41.1,11.8,,58,72,99.2,19.3,16.8
9705,39.666,118.262,2019-10-06 12:00:00,+08:00,53,https://aqicn.org/city/hebei/tangshanshi/kaipingxiaoxuekejilou,,pm10,5.2,,,19.9,,53,50,,2.6,
9706,39.635,118.239,2019-10-06 12:00:00,+08:00,63,https://aqicn.org/city/hebei/tangshanshi/shuidongzhongxuetushuguan4loulouding,,pm25,8.3,,,22.4,,52,63,,3.1,
9707,39.583,118.099,2019-10-06 12:00:00,+08:00,63,https://aqicn.org/city/hebei/tangshanshi/fengnanquqixiangju,,pm25,5.5,,,21.6,,46,63,,6.6,
9708,39.561,118.117,2019-10-06 12:00:00,+08:00,30,https://aqicn.org/city/hebei/tangshanshi/fengnanquhetouli,,pm25,5.2,,,21.6,,20,30,,2.1,
9709,39.831,118.129,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/tangshanshi/fengrunqurenshiju,,pm25,10.7,3.5,41.1,14.7,,67,70,99.2,11.2,16.8
9710,39.841,118.139,2019-10-06 12:00:00,+08:00,69,https://aqicn.org/city/hebei/tangshanshi/fengrunqugongyuandaoxiaoxue,,pm10,9.9,3.5,41.1,13.5,,69,61,99.2,12.7,16.8
9711,39.749,118.683,2019-10-06 12:00:00,+08:00,102,https://aqicn.org/city/hebei/tangshanshi/luanxiankexuejishuju,,pm25,44.8,,34,17.9,,80,102,,31.5,18.1
9712,39.497,118.673,2019-10-06 12:00:00,+08:00,91,https://aqicn.org/city/hebei/tangshanshi/luannanxiandisanzhongxue,,pm25,13.8,,34,29.3,,57,91,,18.3,18.1
9713,39.417,118.901,2019-10-06 12:00:00,+08:00,99,https://aqicn.org/city/hebei/tangshanshi/letingxiandisanchujizhongxue,,pm25,28,,34,25.2,,59,99,,18.3,18.1
9714,40.134,118.309,2019-10-06 12:00:00,+08:00,24,https://aqicn.org/city/hebei/tangshanshi/qianxixiandisishiyanxiaoxue,,o3,14.9,3.5,41.1,24.4,,11,17,99.2,5.1,16.8
9715,39.899,117.72,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/tangshanshi/yutianxiangongxinju,,pm25,11.9,,,16.7,,56,76,,7.1,
9716,39.277,118.436,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/hebei/tangshanshi/caofeidianqujidongyoutianzhigongyiyuan,,pm25,10.6,,,24.8,,38,50,,7.6,
9717,40.197,117.952,2019-10-06 12:00:00,+08:00,119,https://aqicn.org/city/hebei/tangshanshi/zunhuadishuiju,,pm25,25.6,3.5,41.1,11.8,,69,119,99.2,18.3,16.8
9718,40.189,117.959,2019-10-06 12:00:00,+08:00,87,https://aqicn.org/city/hebei/tangshanshi/zunhuashizhengfu,,pm25,29.1,3.5,41.1,10.2,,79,87,99.2,18.3,16.8
9719,39.981,118.689,2019-10-06 12:00:00,+08:00,119,https://aqicn.org/city/hebei/tangshanshi/qianantangshandiandaqiananfenxiao,,pm25,39.4,0.8,38,13,996.9,84,119,99.2,34,
9720,40.001,118.683,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/tangshanshi/qiananluanhequguanweihui,,pm25,42.8,0.8,38,13.5,996.9,77,85,99.2,33.5,
9721,39.524,116.667,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/hebei/langfangshi/langfangshifanxueyuanrenwenlou,,pm25,4.5,,,21.6,,35,72,,3.6,
9722,39.552,116.715,2019-10-06 12:00:00,+08:00,112,https://aqicn.org/city/hebei/langfangshi/hebeigongyedaxue,,pm25,2.6,,,15.9,,51,112,,3.6,
9723,39.46,116.28,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/hebei/langfangshi/beijingbazhongguanfenxiao,,pm25,4.6,,,12.6,,50,82,,3.6,
9724,39.46,116.308,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/hebei/langfangshi/beijingjingguanxuexiaoguanxiaoqu,,pm25,4,,,13,,52,82,,2.6,
9725,39.322,116.504,2019-10-06 12:00:00,+08:00,78,https://aqicn.org/city/hebei/langfangshi/yongqingxianweibangonglou,,pm25,4.5,,,18.3,,50,78,,2.1,
9726,39.782,117.003,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/langfangshi/xiangheerzhong,,pm25,6.5,,,11.4,,37,70,,2.6,
9727,38.705,116.648,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/hebei/langfangshi/dachengxianxingzhengzhongxin,,pm25,4.9,,,38.2,,37,59,,5.1,
9728,38.871,116.476,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/hebei/langfangshi/wenanxianyizhong,,pm25,3.9,,,35.4,,22,50,,3.1,
9729,39.891,116.991,2019-10-06 12:00:00,+08:00,53,https://aqicn.org/city/hebei/langfangshi/dachangxianhuizudierxiaoxue,,pm25,4.7,,,16.7,,37,53,,3.6,
9730,39.126,116.382,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/hebei/langfangshi/bazhoukaifaqubianminzhongxin,,pm25,4.5,,,20.8,,55,59,,3.1,
9731,39.993,117.039,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/hebei/langfangshi/sanheshidijiuzhongxue,,pm25,3.9,,,14.7,,42,59,,2.1,
9732,39.985,117.039,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/langfangshi/sanheshidiyizhongxue,,pm25,5.5,,,16.3,,42,46,,3.1,
9733,38.948,115.325,2019-10-06 12:00:00,+08:00,97,https://aqicn.org/city/hebei/baodingshi/manchengquzhujianju,,pm25,9.1,7.9,62.1,10.2,1026.3,54,97,0.1,7.6,15.1
9734,38.778,115.486,2019-10-06 12:00:00,+08:00,80,https://aqicn.org/city/hebei/baodingshi/qingyuanjiaotongju,,pm25,5.6,7.9,62.1,10.6,1026.3,50,80,0.1,4.1,15.1
9735,39.4,115.72,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/hebei/baodingshi/laishuixianjishengju,,pm25,5.8,6.1,53.2,13.5,1022.4,36,82,1.4,5.1,15.6
9736,38.855,114.2,2019-10-06 12:00:00,+08:00,38,https://aqicn.org/city/hebei/baodingshi/fupingxianchengxiangxiaoxue,,pm25,6.8,3.9,90.1,13,785.1,20,38,99.3,3.1,5.4
9737,39.022,115.669,2019-10-06 12:00:00,+08:00,89,https://aqicn.org/city/hebei/baodingshi/xushuiquyizhong,,pm25,4.9,7.9,62.1,11.4,1026.3,51,89,0.1,4.6,15.1
9738,39.031,115.638,2019-10-06 12:00:00,+08:00,114,https://aqicn.org/city/hebei/baodingshi/xushuiquwutanju,,pm25,5.1,7.9,62.1,10.2,1026.3,46,114,0.1,3.1,15.1
9739,39.278,115.796,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/hebei/baodingshi/dingxingxianjiaoyuju,,pm25,5.8,7.9,62.1,12.6,1026.3,53,72,0.1,2.1,15.1
9740,38.737,114.987,2019-10-06 12:00:00,+08:00,97,https://aqicn.org/city/hebei/baodingshi/tangxiankaiyuandaxia,,pm25,5.7,7.9,62.1,17.9,1026.3,51,97,0.1,8.2,15.1
9741,38.682,115.782,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/baodingshi/gaoyangxiangongxiaoshe,,pm25,4.7,7.9,62.1,12.2,1026.3,36,70,0.1,6.6,15.1
9742,39.068,115.877,2019-10-06 12:00:00,+08:00,93,https://aqicn.org/city/hebei/baodingshi/hebeirongchengzhongxue,,pm25,3.9,7.9,62.1,15.1,1026.3,53,93,0.1,3.1,15.1
9743,39.355,114.704,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/baodingshi/laiyuanxianguotuziyuanju,,pm10,3.9,6.3,69.9,13.5,,46,38,1.6,3.6,11.6
9744,38.706,115.127,2019-10-06 12:00:00,+08:00,89,https://aqicn.org/city/hebei/baodingshi/wangduxianwangduzhenzhengfu,,pm25,4.7,7.9,62.1,11,1026.3,53,89,0.1,6.6,15.1
9745,38.933,115.932,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/baodingshi/anxinxiandianliju,,pm25,5,7.9,62.1,17.5,1026.3,54,61,0.1,4.1,15.1
9746,39.353,115.501,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/baodingshi/yixianguoshuiju,,pm25,5.6,7.9,62.1,5.7,1026.3,54,70,0.1,2.6,15.1
9747,38.614,114.746,2019-10-06 12:00:00,+08:00,93,https://aqicn.org/city/hebei/baodingshi/quyangxingzhengzhongxin,,pm25,6.8,,,9,,41,93,,6.1,
9748,38.51,115.589,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/baodingshi/lixianwenhuaguan,,pm25,5.3,7.9,62.1,21.2,1026.3,51,76,0.1,3.6,15.1
9749,38.836,115.111,2019-10-06 12:00:00,+08:00,114,https://aqicn.org/city/hebei/baodingshi/shunpingxianpuyanggongdiansuo,,pm25,11.8,7.9,62.1,10.6,1026.3,54,114,0.1,10.2,15.1
9750,38.455,115.455,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/hebei/baodingshi/boyexianzhiliangjishujianduju,,pm25,5.1,7.9,62.1,22.4,1026.3,53,72,0.1,6.1,15.1
9751,39.011,116.123,2019-10-06 12:00:00,+08:00,32,https://aqicn.org/city/hebei/baodingshi/xiongxianguotuziyuanju,,pm10,4.5,7.9,62.1,19.5,1026.3,32,17,0.1,2.6,15.1
9752,39.504,115.979,2019-10-06 12:00:00,+08:00,38,https://aqicn.org/city/hebei/baodingshi/zhuozhoushishuangtazhongxue,,pm25,4.7,,,6.1,,27,38,,3.1,
9753,39.473,115.971,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/baodingshi/zhuozhoushitaoyuanbanshichu,,pm25,2.6,,,7.8,,39,61,,5.1,
9754,38.435,115.325,2019-10-06 12:00:00,+08:00,63,https://aqicn.org/city/hebei/baodingshi/anguoshizhijiaozhongxin,,pm25,4.4,7.9,62.1,17.1,1026.3,51,63,0.1,4.6,15.1
9755,39.32,115.9,2019-10-06 12:00:00,+08:00,95,https://aqicn.org/city/hebei/baodingshi/gaobeidianshiguangbodianshitai,,pm25,10.2,7.9,62.1,11.4,1026.3,53,95,0.1,5.1,15.1
9756,38.523,114.988,2019-10-06 12:00:00,+08:00,52,https://aqicn.org/city/hebei/dingzhoushi/dingzhoushijiaotongju,,pm10,6,,,11.4,,52,50,,3.6,
9757,38.509,114.984,2019-10-06 12:00:00,+08:00,78,https://aqicn.org/city/hebei/dingzhoushi/dingzhoushishangwuju,,pm25,5.7,,,10.2,,59,78,,3.6,
9758,38.295,116.801,2019-10-06 12:00:00,+08:00,29,https://aqicn.org/city/hebei/cangzhoushi/hebeishuilidianlixueyuan,,o3,2.6,2.3,38,28.9,1024.9,18,13,0.5,4.1,16.7
9759,38.234,116.673,2019-10-06 12:00:00,+08:00,32,https://aqicn.org/city/hebei/cangzhoushi/cangxianhuangdipuxiangzhengfu,,o3,4.4,2.3,38,31.7,1024.9,27,13,0.5,6.1,16.7
9760,38.262,116.922,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/cangzhoushi/cangxianwangjiapuzhongxue,,pm25,4.3,2.3,38,31.3,1024.9,26,46,0.5,3.6,16.7
9761,38.574,116.804,2019-10-06 12:00:00,+08:00,34,https://aqicn.org/city/hebei/cangzhoushi/qingxianzhijiaozhongxin,,pm25,5.7,,,26,,32,34,,5.1,
9762,37.889,116.537,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/hebei/cangzhoushi/dongguangxianzhengfu,,pm25,9.7,2.3,38,16.7,1024.9,57,57,0.5,10.7,16.7
9763,38.138,117.48,2019-10-06 12:00:00,+08:00,36,https://aqicn.org/city/hebei/cangzhoushi/haixingxiandisanzhongxue,,o3,4.9,6.7,59.1,36.2,1013.1,10,17,99.1,4.1,14.6
9764,38.035,117.21,2019-10-06 12:00:00,+08:00,33,https://aqicn.org/city/hebei/cangzhoushi/yanshanxiandiliuzhongxue,,o3,4.8,2.3,38,33.3,1024.9,11,13,0.5,6.1,16.7
9765,38.433,115.82,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/hebei/cangzhoushi/suningtushuguan,,pm25,4,7.9,62.1,21.6,1026.3,35,57,0.1,5.1,15.1
9766,38.05,116.704,2019-10-06 12:00:00,+08:00,32,https://aqicn.org/city/hebei/cangzhoushi/nanpixianhuanbaoju,,o3,6.1,2.3,38,31.7,1024.9,30,21,0.5,8.2,16.7
9767,37.63,116.416,2019-10-06 12:00:00,+08:00,80,https://aqicn.org/city/hebei/cangzhoushi/wuqiaoxianjiaoyuju,,pm25,5.4,,61.9,22.4,1010.9,50,80,99.1,12.7,14.2
9768,38.194,116.147,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/hebei/cangzhoushi/xianxianjiaotongju,,pm25,6.1,2.3,38,24.8,1024.9,34,61,0.5,5.6,16.7
9769,38.045,117.098,2019-10-06 12:00:00,+08:00,28,https://aqicn.org/city/hebei/cangzhoushi/mengcunhuanjingbaohuju,,o3,5.6,2.3,38,27.7,1024.9,23,25,0.5,10.7,16.7
9770,38.079,116.57,2019-10-06 12:00:00,+08:00,68,https://aqicn.org/city/hebei/cangzhoushi/botouyizhong,,pm25,4.7,2.3,38,28.1,1024.9,15,68,0.5,5.1,16.7
9771,38.079,116.593,2019-10-06 12:00:00,+08:00,28,https://aqicn.org/city/hebei/cangzhoushi/botoufangyuanxiaoqu,,o3,6.1,2.3,38,27.7,1024.9,6,17,0.5,5.6,16.7
9772,38.694,116.124,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/cangzhoushi/renqiuguotuju,,pm25,3.8,7.9,62.1,24.4,1026.3,43,76,0.1,4.6,15.1
9773,38.675,116.091,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/cangzhoushi/renqiushicaiyouyichang,,pm25,5.5,7.9,62.1,17.1,1026.3,35,85,0.1,6.1,15.1
9774,38.385,117.313,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/cangzhoushi/beijingjiaotongdaxuehaibinxueyuan,,pm25,3.4,,,33.8,,7,46,,3.6,
9775,38.375,117.365,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/cangzhoushi/huanghuashidiyizhongxuezhenhualou,,pm25,6.7,,,30.9,,28,46,,3.6,
9776,38.444,116.095,2019-10-06 12:00:00,+08:00,47,https://aqicn.org/city/hebei/cangzhoushi/hejiansanbuyiyuan,,pm10,3.8,2.3,38,27.7,1024.9,47,42,0.5,3.1,16.7
9777,38.447,116.092,2019-10-06 12:00:00,+08:00,43,https://aqicn.org/city/hebei/cangzhoushi/hejianshizhengfu,,pm10,5.3,2.3,38,26.4,1024.9,43,17,0.5,4.1,16.7
9778,37.648,115.65,2019-10-06 12:00:00,+08:00,35,https://aqicn.org/city/hebei/hengshuishi/binhuxinquguanweihui,,pm10,6.4,,61.9,17.5,1010.9,35,34,99.1,7.1,14.2
9779,37.509,115.704,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/hengshuishi/zaoqiangkangchengxiaoqu,,pm25,15.4,,61.9,21.6,1010.9,34,46,99.1,4.1,14.2
9780,37.801,115.881,2019-10-06 12:00:00,+08:00,68,https://aqicn.org/city/hebei/hengshuishi/wuyixianxinfangju,,pm25,5.6,2.3,38,22.8,1024.9,27,68,0.5,4.6,16.7
9781,38.041,115.983,2019-10-06 12:00:00,+08:00,68,https://aqicn.org/city/hebei/hengshuishi/wuqiangxianjiaotongju,,pm25,5.6,2.3,38,22,1024.9,32,68,0.5,5.6,16.7
9782,38.228,115.718,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/hebei/hengshuishi/raoyangxiandishuiju,,pm25,5.5,7.9,62.1,21.2,1026.3,27,55,0.1,7.1,15.1
